Utterance_ID,Dialogue_ID,video_path,audio_path,Transcription,duration,split,target_stress,dataset_origin
train_dia553_utt2,553,train_splits/dia553_utt2.mp4,MELD_Audio/train_dia553_utt2.wav,Why do they keep doing that?,2.085415047555605,train,0,MELD
train_dia553_utt3,553,train_splits/dia553_utt3.mp4,MELD_Audio/train_dia553_utt3.wav,"If we wanna get on camera, I think we have to get up on one of those platforms.",2.8361644646756226,train,0,MELD
train_dia553_utt4,553,train_splits/dia553_utt4.mp4,MELD_Audio/train_dia553_utt4.wav,They've been taping those people up there all day.,1.710040338995596,train,0,MELD
train_dia553_utt5,553,train_splits/dia553_utt5.mp4,MELD_Audio/train_dia553_utt5.wav,Right.,1.1261241256800267,train,0,MELD
train_dia553_utt6,553,train_splits/dia553_utt6.mp4,MELD_Audio/train_dia553_utt6.wav,"Hey, what'd you guys do to get up on there?",2.3356648532622777,train,0,MELD
train_dia553_utt7,553,train_splits/dia553_utt7.mp4,MELD_Audio/train_dia553_utt7.wav,Oh yeah? Well when you learned how to dance did you forget how to put on underpants?,7.716035675955738,train,0,MELD
train_dia553_utt8,553,train_splits/dia553_utt8.mp4,MELD_Audio/train_dia553_utt8.wav,Yeah!,1.0427075237778023,train,0,MELD
train_dia553_utt9,553,train_splits/dia553_utt9.mp4,MELD_Audio/train_dia553_utt9.wav,Hey! You're a good dancer!,2.7110395618222864,train,0,MELD
train_dia553_utt10,553,train_splits/dia553_utt10.mp4,MELD_Audio/train_dia553_utt10.wav,Really?,0.2919581066577847,train,0,MELD
train_dia553_utt11,553,train_splits/dia553_utt11.mp4,MELD_Audio/train_dia553_utt11.wav,"Yeah, well you'd be better if you just loosened your hips a little.",2.168831649457829,train,0,MELD
train_dia553_utt12,553,train_splits/dia553_utt12.mp4,MELD_Audio/train_dia553_utt12.wav,What do you mean?,0.9592909218755784,train,0,MELD
train_dia553_utt13,553,train_splits/dia553_utt13.mp4,MELD_Audio/train_dia553_utt13.wav,Like this.,1.710040338995596,train,0,MELD
train_dia553_utt14,553,train_splits/dia553_utt14.mp4,MELD_Audio/train_dia553_utt14.wav,"That's it, feel the rhythm. That's better.",3.753747085600089,train,0,MELD
train_dia553_utt15,553,train_splits/dia553_utt15.mp4,MELD_Audio/train_dia553_utt15.wav,Uh-huh.,1.251249028533363,train,0,MELD
train_dia553_utt16,553,train_splits/dia553_utt16.mp4,MELD_Audio/train_dia553_utt16.wav,"Okay, you're dancing with that girl over there.",1.4180822323378113,train,0,MELD
train_dia553_utt17,553,train_splits/dia553_utt17.mp4,MELD_Audio/train_dia553_utt17.wav,No-no-no-no-no we came together!,2.502498057066726,train,0,MELD
train_dia553_utt18,553,train_splits/dia553_utt18.mp4,MELD_Audio/train_dia553_utt18.wav,"I don't see it. You are dancing with the tall guy over there. Tall guy, raise your hand!",5.797453832204582,train,0,MELD
train_dia553_utt19,553,train_splits/dia553_utt19.mp4,MELD_Audio/train_dia553_utt19.wav,"No-no hey buddy, please let me dance with that girl, I really like her and I think I have a shot.",4.629621405573444,train,0,MELD
train_dia553_utt20,553,train_splits/dia553_utt20.mp4,MELD_Audio/train_dia553_utt20.wav,"Really, y'think so? I don't..",2.127123348506717,train,1,MELD
train_dia554_utt0,554,train_splits/dia554_utt0.mp4,MELD_Audio/train_dia554_utt0.wav,Why aren't you home yet?!,2.6693312608711746,train,1,MELD
train_dia554_utt1,554,train_splits/dia554_utt1.mp4,MELD_Audio/train_dia554_utt1.wav,Is someone there?,1.9185818437511568,train,1,MELD
train_dia554_utt2,554,train_splits/dia554_utt2.mp4,MELD_Audio/train_dia554_utt2.wav,"Oh yes, it's me! Sorry!",3.086414270382295,train,0,MELD
train_dia554_utt3,554,train_splits/dia554_utt3.mp4,MELD_Audio/train_dia554_utt3.wav,What are you doing here?,1.9602901447022687,train,0,MELD
train_dia554_utt4,554,train_splits/dia554_utt4.mp4,MELD_Audio/train_dia554_utt4.wav,"Uh, I'm just, I'm just looking out your window. At-at the view. What are you guys doing?",7.3406609673957295,train,0,MELD
train_dia554_utt5,554,train_splits/dia554_utt5.mp4,MELD_Audio/train_dia554_utt5.wav,We got some,3.253247474186744,train,0,MELD
train_dia554_utt6,554,train_splits/dia554_utt6.mp4,MELD_Audio/train_dia554_utt6.wav,"Oh, he brought her back to his apartment.",2.7944561637245107,train,0,MELD
train_dia554_utt7,554,train_splits/dia554_utt7.mp4,MELD_Audio/train_dia554_utt7.wav,Who? Is that your sister?,7.0487028607379445,train,0,MELD
train_dia554_utt8,554,train_splits/dia554_utt8.mp4,MELD_Audio/train_dia554_utt8.wav,"Ugh, she",4.003996891306762,train,0,MELD
train_dia554_utt9,554,train_splits/dia554_utt9.mp4,MELD_Audio/train_dia554_utt9.wav,"God, Ross is on a date with your sister! How weird is that?!",3.086414270382295,train,0,MELD
train_dia554_utt10,554,train_splits/dia554_utt10.mp4,MELD_Audio/train_dia554_utt10.wav,"Oh my God, look-look he's taking off her clothes!",2.127123348506717,train,0,MELD
train_dia554_utt11,554,train_splits/dia554_utt11.mp4,MELD_Audio/train_dia554_utt11.wav,He's taking off her coat!,0.5422079123644573,train,0,MELD
train_dia554_utt12,554,train_splits/dia554_utt12.mp4,MELD_Audio/train_dia554_utt12.wav,"Oh, this is just terrible.",1.7517486399467082,train,0,MELD
train_dia555_utt0,555,train_splits/dia555_utt0.mp4,MELD_Audio/train_dia555_utt0.wav,Ross! Wait!,1.5849154361422595,train,0,MELD
train_dia555_utt1,555,train_splits/dia555_utt1.mp4,MELD_Audio/train_dia555_utt1.wav,"Elizabeth, thank God! I was just thinking about",3.4617889789423044,train,0,MELD
train_dia555_utt2,555,train_splits/dia555_utt2.mp4,MELD_Audio/train_dia555_utt2.wav,You suck!!,2.0437067466044927,train,1,MELD
train_dia555_utt3,555,train_splits/dia555_utt3.mp4,MELD_Audio/train_dia555_utt3.wav,What?!,1.0844158247289146,train,1,MELD
train_dia555_utt4,555,train_splits/dia555_utt4.mp4,MELD_Audio/train_dia555_utt4.wav,"Okay, break-up's still on!",4.546204803671219,train,1,MELD
train_dia556_utt0,556,train_splits/dia556_utt0.mp4,MELD_Audio/train_dia556_utt0.wav,Hey.,1.5849166666666663,train,0,MELD
train_dia556_utt1,556,train_splits/dia556_utt1.mp4,MELD_Audio/train_dia556_utt1.wav,Hey.,1.25125,train,0,MELD
train_dia556_utt2,556,train_splits/dia556_utt2.mp4,MELD_Audio/train_dia556_utt2.wav,"Look, I understand if you came by to hit me, I deserve it.",3.795458333333333,train,0,MELD
train_dia556_utt3,556,train_splits/dia556_utt3.mp4,MELD_Audio/train_dia556_utt3.wav,"No, I don't want to hit you.",2.2939583333333333,train,0,MELD
train_dia556_utt4,556,train_splits/dia556_utt4.mp4,MELD_Audio/train_dia556_utt4.wav,Oh what then? Kick me?,2.5025,train,1,MELD
train_dia556_utt5,556,train_splits/dia556_utt5.mp4,MELD_Audio/train_dia556_utt5.wav,No.,1.25125,train,0,MELD
train_dia556_utt6,556,train_splits/dia556_utt6.mp4,MELD_Audio/train_dia556_utt6.wav,"My son? Pretty serious. Oh hey Katie! What uh, what are you doing here?",1.9185833333333333,train,0,MELD
train_dia557_utt0,557,train_splits/dia557_utt0.mp4,MELD_Audio/train_dia557_utt0.wav,"Well, the delivery went out to you and I realized they forgot this.",2.877875,train,0,MELD
train_dia557_utt1,557,train_splits/dia557_utt1.mp4,MELD_Audio/train_dia557_utt1.wav,"Ah, must've been fairly obvious since it was the only thing left in your store.",4.421083333333333,train,0,MELD
train_dia557_utt2,557,train_splits/dia557_utt2.mp4,MELD_Audio/train_dia557_utt2.wav,"Listen, to be honest, home deliveries are really a part of my job description.",5.964291666666666,train,0,MELD
train_dia557_utt3,557,train_splits/dia557_utt3.mp4,MELD_Audio/train_dia557_utt3.wav,Oh.,1.4180833333333331,train,0,MELD
train_dia557_utt4,557,train_splits/dia557_utt4.mp4,MELD_Audio/train_dia557_utt4.wav,Oh uh I actually came here to ask you out.,4.713041666666666,train,1,MELD
train_dia557_utt5,557,train_splits/dia557_utt5.mp4,MELD_Audio/train_dia557_utt5.wav,"Oh! Wow! Uh, yeah! That sounds great. I'm just gonna put this back in my pocket, pretend",4.421083333333333,train,0,MELD
train_dia557_utt6,557,train_splits/dia557_utt6.mp4,MELD_Audio/train_dia557_utt6.wav,Sure!,3.25325,train,0,MELD
train_dia557_utt7,557,train_splits/dia557_utt7.mp4,MELD_Audio/train_dia557_utt7.wav,Horny bitch. No! You're a horny bitch! Noooo! You're the horny bitch! No! You're a horny bitch!,13.722041666666666,train,1,MELD
train_dia558_utt0,558,train_splits/dia558_utt0.mp4,MELD_Audio/train_dia558_utt0.wav,Chandler!! You have the best taste in men!,3.420080677991192,train,0,MELD
train_dia558_utt1,558,train_splits/dia558_utt1.mp4,MELD_Audio/train_dia558_utt1.wav,"Well, like father, like son.",2.127123348506717,train,0,MELD
train_dia558_utt2,558,train_splits/dia558_utt2.mp4,MELD_Audio/train_dia558_utt2.wav,Patrick and I had such a great time last night! I mean I think this could maybe turn into something serious.,4.629621405573444,train,0,MELD
train_dia558_utt3,558,train_splits/dia558_utt3.mp4,MELD_Audio/train_dia558_utt3.wav,Really?! I-I thought you weren't looking for something serious? I thought you were looking for some kind of a fling.,3.753747085600089,train,0,MELD
train_dia558_utt4,558,train_splits/dia558_utt4.mp4,MELD_Audio/train_dia558_utt4.wav,"Well, y'know, possibly. You didn't tell him that, though? Right?",8.425076792124644,train,1,MELD
train_dia558_utt5,558,train_splits/dia558_utt5.mp4,MELD_Audio/train_dia558_utt5.wav,"Ummmmmmmm, no.",2.877872765626735,train,0,MELD
train_dia558_utt6,558,train_splits/dia558_utt6.mp4,MELD_Audio/train_dia558_utt6.wav,You told this guy that I was looking for a fling?! You don't tell the guy that!,6.047703637911255,train,1,MELD
train_dia558_utt8,558,train_splits/dia558_utt8.mp4,MELD_Audio/train_dia558_utt8.wav,"Oh, between you telling him that I wanted to have a fling and me putting out on the first dateoh, he's so gonna get the wrong idea.",6.297953443617927,train,0,MELD
train_dia559_utt0,559,train_splits/dia559_utt0.mp4,MELD_Audio/train_dia559_utt0.wav,"Alright, so I'm back in high school, I'm standing in the middle of the cafeteria, and I realize I am totally naked.",6.381370045520152,train,0,MELD
train_dia559_utt1,559,train_splits/dia559_utt1.mp4,MELD_Audio/train_dia559_utt1.wav,"Oh, yeah. Had that dream.",1.5432071351911476,train,0,MELD
train_dia559_utt2,559,train_splits/dia559_utt2.mp4,MELD_Audio/train_dia559_utt2.wav,"Then I look down, and I realize there's a phone... there.",4.087413493208985,train,0,MELD
train_dia559_utt3,559,train_splits/dia559_utt3.mp4,MELD_Audio/train_dia559_utt3.wav,Instead of...?,0.6673328152177936,train,0,MELD
train_dia559_utt4,559,train_splits/dia559_utt4.mp4,MELD_Audio/train_dia559_utt4.wav,That's right.,1.251249028533363,train,0,MELD
train_dia559_utt5,559,train_splits/dia559_utt5.mp4,MELD_Audio/train_dia559_utt5.wav,Never had that dream.,0.9175826209244662,train,0,MELD
train_dia559_utt6,559,train_splits/dia559_utt6.mp4,MELD_Audio/train_dia559_utt6.wav,No.,0.6256245142666815,train,0,MELD
train_dia559_utt7,559,train_splits/dia559_utt7.mp4,MELD_Audio/train_dia559_utt7.wav,"All of a sudden, the phone starts to ring.",4.129121794160098,train,0,MELD
train_dia560_utt0,560,train_splits/dia560_utt0.mp4,MELD_Audio/train_dia560_utt0.wav,Honey! Dinner's ready!,1.8351652418489324,train,0,MELD
train_dia560_utt1,560,train_splits/dia560_utt1.mp4,MELD_Audio/train_dia560_utt1.wav,What's my little chef got for me tonight?,2.460789756115614,train,0,MELD
train_dia560_utt2,560,train_splits/dia560_utt2.mp4,MELD_Audio/train_dia560_utt2.wav,Your favorite!,2.3773731542133896,train,0,MELD
train_dia560_utt3,560,train_splits/dia560_utt3.mp4,MELD_Audio/train_dia560_utt3.wav,"Ho-ho-ho, fried stuff with cheese!",1.710040338995596,train,0,MELD
train_dia560_utt4,560,train_splits/dia560_utt4.mp4,MELD_Audio/train_dia560_utt4.wav,Yep! And lot's of it!,2.752747862773399,train,0,MELD
train_dia560_utt5,560,train_splits/dia560_utt5.mp4,MELD_Audio/train_dia560_utt5.wav,Thanks sweetheart. Give me a little sugar here. Okay.,4.504496502720107,train,0,MELD
train_dia560_utt6,560,train_splits/dia560_utt6.mp4,MELD_Audio/train_dia560_utt6.wav,"Okay, in we go.",2.3356648532622777,train,0,MELD
train_dia560_utt7,560,train_splits/dia560_utt7.mp4,MELD_Audio/train_dia560_utt7.wav,Here we go! Here we go! Here we go! How you doin'?,8.466785093075757,train,0,MELD
train_dia561_utt0,561,train_splits/dia561_utt0.mp4,MELD_Audio/train_dia561_utt0.wav,"Something went wrong with Underdog, and they couldn't get his head to inflate.",4.3376632989156585,train,0,MELD
train_dia561_utt1,561,train_splits/dia561_utt1.mp4,MELD_Audio/train_dia561_utt1.wav,"So anyway, um, his head is like flopping down Broadway, right, and I'm just thinking... how inappropriate this is.",7.841160578809075,train,0,MELD
train_dia561_utt2,561,train_splits/dia561_utt2.mp4,MELD_Audio/train_dia561_utt2.wav,"Um, I've got something in my eye, uh, Joey, could we check it in the light, please?",4.003996891306762,train,0,MELD
train_dia561_utt3,561,train_splits/dia561_utt3.mp4,MELD_Audio/train_dia561_utt3.wav,Oh my god.,0.834166019022242,train,0,MELD
train_dia561_utt4,561,train_splits/dia561_utt4.mp4,MELD_Audio/train_dia561_utt4.wav,What?,0.5839162133155694,train,0,MELD
train_dia561_utt5,561,train_splits/dia561_utt5.mp4,MELD_Audio/train_dia561_utt5.wav,Hello! Were we at the same table? It's like... cocktails in Appalachia.,5.213537618889013,train,1,MELD
train_dia561_utt6,561,train_splits/dia561_utt6.mp4,MELD_Audio/train_dia561_utt6.wav,"Come on, they're close.",1.0844158247289146,train,0,MELD
train_dia561_utt7,561,train_splits/dia561_utt7.mp4,MELD_Audio/train_dia561_utt7.wav,Close? She's got her tongue in his ear.,3.086414270382295,train,0,MELD
train_dia561_utt8,561,train_splits/dia561_utt8.mp4,MELD_Audio/train_dia561_utt8.wav,"Oh, like you've never gotten a little rambunctious with Ross.",4.003996891306762,train,0,MELD
train_dia561_utt9,561,train_splits/dia561_utt9.mp4,MELD_Audio/train_dia561_utt9.wav,"Joey, this is sick, it's disgusting, it's, it'snot really true, is it?",6.214536841715703,train,0,MELD
train_dia561_utt10,561,train_splits/dia561_utt10.mp4,MELD_Audio/train_dia561_utt10.wav,"Well, who's to say what's true? I mean...",5.797453832204582,train,0,MELD
train_dia561_utt11,561,train_splits/dia561_utt11.mp4,MELD_Audio/train_dia561_utt11.wav,"Oh my god, what were you thinking?",5.547204026497909,train,0,MELD
train_dia561_utt12,561,train_splits/dia561_utt12.mp4,MELD_Audio/train_dia561_utt12.wav,"All right, look, I'm not proud of this, ok? Well, maybe I am a little.",6.089411938862367,train,0,MELD
train_dia561_utt13,561,train_splits/dia561_utt13.mp4,MELD_Audio/train_dia561_utt13.wav,Oh!,0.3753747085600089,train,0,MELD
train_dia561_utt14,561,train_splits/dia561_utt14.mp4,MELD_Audio/train_dia561_utt14.wav,Ow!,1.2929573294844752,train,0,MELD
train_dia561_utt15,561,train_splits/dia561_utt15.mp4,MELD_Audio/train_dia561_utt15.wav,I'm outta here.,1.8768735428000445,train,0,MELD
train_dia561_utt16,561,train_splits/dia561_utt16.mp4,MELD_Audio/train_dia561_utt16.wav,"Wait, wait, wait. You want him, I want her. He likes you.",6.214536841715703,train,0,MELD
train_dia561_utt17,561,train_splits/dia561_utt17.mp4,MELD_Audio/train_dia561_utt17.wav,Really?,1.8768735428000445,train,0,MELD
train_dia561_utt18,561,train_splits/dia561_utt18.mp4,MELD_Audio/train_dia561_utt18.wav,"Yeah. I'm thinking, if we put our heads together, between the two of us, we can break them up.",6.005995336960142,train,0,MELD
train_dia562_utt0,562,train_splits/dia562_utt0.mp4,MELD_Audio/train_dia562_utt0.wav,Hello! One marriage please!,2.210539950408941,train,0,MELD
train_dia562_utt1,562,train_splits/dia562_utt1.mp4,MELD_Audio/train_dia562_utt1.wav,"Yep, we wanna get married!",1.4180822323378113,train,0,MELD
train_dia562_utt2,562,train_splits/dia562_utt2.mp4,MELD_Audio/train_dia562_utt2.wav,All right.,1.3346656304355873,train,0,MELD
train_dia562_utt3,562,train_splits/dia562_utt3.mp4,MELD_Audio/train_dia562_utt3.wav,Dum! Dum-dum-dum! Dum! Dum! Dum! Dum-dum-dum!,1.3346656304355873,train,0,MELD
train_dia562_utt4,562,train_splits/dia562_utt4.mp4,MELD_Audio/train_dia562_utt4.wav,What are you doing?,1.251249028533363,train,0,MELD
train_dia562_utt5,562,train_splits/dia562_utt5.mp4,MELD_Audio/train_dia562_utt5.wav,"Oh, that's",2.502498057066726,train,0,MELD
train_dia562_utt6,562,train_splits/dia562_utt6.mp4,MELD_Audio/train_dia562_utt6.wav,"No, only because that's the graduation song.",1.8768735428000445,train,0,MELD
train_dia562_utt7,562,train_splits/dia562_utt7.mp4,MELD_Audio/train_dia562_utt7.wav,Okay! This is it! We're gonna get married!,4.504496502720107,train,0,MELD
train_dia562_utt8,562,train_splits/dia562_utt8.mp4,MELD_Audio/train_dia562_utt8.wav,Are you sure you wanna do this?,1.5849154361422595,train,0,MELD
train_dia562_utt9,562,train_splits/dia562_utt9.mp4,MELD_Audio/train_dia562_utt9.wav,"Well, hello, Mrs. Ross!",2.252248251360053,train,0,MELD
train_dia562_utt10,562,train_splits/dia562_utt10.mp4,MELD_Audio/train_dia562_utt10.wav,"Well, hello, Mr. Rachel!",3.086414270382295,train,0,MELD
train_dia562_utt11,562,train_splits/dia562_utt11.mp4,MELD_Audio/train_dia562_utt11.wav,Wait! Okay!,1.7934569408978205,train,0,MELD
train_dia563_utt0,563,train_splits/dia563_utt0.mp4,MELD_Audio/train_dia563_utt0.wav,Would you ever be a surrogate for anyone?,1.7517486399467082,train,0,MELD
train_dia563_utt1,563,train_splits/dia563_utt1.mp4,MELD_Audio/train_dia563_utt1.wav,It depends on who asked.,1.251249028533363,train,0,MELD
train_dia563_utt2,563,train_splits/dia563_utt2.mp4,MELD_Audio/train_dia563_utt2.wav,What if I asked?,1.1261241256800267,train,0,MELD
train_dia563_utt3,563,train_splits/dia563_utt3.mp4,MELD_Audio/train_dia563_utt3.wav,"Oh, Mon, sure.",2.168831649457829,train,0,MELD
train_dia563_utt4,563,train_splits/dia563_utt4.mp4,MELD_Audio/train_dia563_utt4.wav,Really?,2.252248251360053,train,0,MELD
train_dia563_utt5,563,train_splits/dia563_utt5.mp4,MELD_Audio/train_dia563_utt5.wav,Yes. You're not asking are you?,1.5849154361422595,train,0,MELD
train_dia563_utt6,563,train_splits/dia563_utt6.mp4,MELD_Audio/train_dia563_utt6.wav,No.,0.5422079123644573,train,0,MELD
train_dia563_utt7,563,train_splits/dia563_utt7.mp4,MELD_Audio/train_dia563_utt7.wav,Yes! Totally!,1.7517486399467082,train,0,MELD
train_dia563_utt8,563,train_splits/dia563_utt8.mp4,MELD_Audio/train_dia563_utt8.wav,Oh! Thank you! Thank you! Thank you! Yes! Thank you!,6.297953443617927,train,0,MELD
train_dia564_utt0,564,train_splits/dia564_utt0.mp4,MELD_Audio/train_dia564_utt0.wav,"You are not going to believe it! Joshua came into work today, and guess what happened?",4.462788201768995,train,0,MELD
train_dia564_utt1,564,train_splits/dia564_utt1.mp4,MELD_Audio/train_dia564_utt1.wav,He asked you out?!,1.4597905332889234,train,0,MELD
train_dia564_utt2,564,train_splits/dia564_utt2.mp4,MELD_Audio/train_dia564_utt2.wav,No. But I was showing him some cufflinks and I felt his pulse.,3.9205802894045374,train,0,MELD
train_dia564_utt3,564,train_splits/dia564_utt3.mp4,MELD_Audio/train_dia564_utt3.wav,Saucy!,1.8768735428000445,train,0,MELD
train_dia564_utt4,564,train_splits/dia564_utt4.mp4,MELD_Audio/train_dia564_utt4.wav,What are these?,0.9592909218755784,train,0,MELD
train_dia564_utt5,564,train_splits/dia564_utt5.mp4,MELD_Audio/train_dia564_utt5.wav,Electrical plans for the building.,2.8361644646756226,train,0,MELD
train_dia564_utt6,564,train_splits/dia564_utt6.mp4,MELD_Audio/train_dia564_utt6.wav,"Okay, okay, okay should I be scared?",2.544206358017838,train,1,MELD
train_dia564_utt7,564,train_splits/dia564_utt7.mp4,MELD_Audio/train_dia564_utt7.wav,"I know that switch does something, okay?",2.210539950408941,train,0,MELD
train_dia564_utt8,564,train_splits/dia564_utt8.mp4,MELD_Audio/train_dia564_utt8.wav,So-so I went down to city hall and got these.,1.7934569408978205,train,0,MELD
train_dia564_utt9,564,train_splits/dia564_utt9.mp4,MELD_Audio/train_dia564_utt9.wav,All I had to do was pay $25 and wait in line for three hours.,2.7944561637245107,train,0,MELD
train_dia564_utt10,564,train_splits/dia564_utt10.mp4,MELD_Audio/train_dia564_utt10.wav,Wow! If only more people knew.,2.168831649457829,train,0,MELD
train_dia565_utt0,565,train_splits/dia565_utt0.mp4,MELD_Audio/train_dia565_utt0.wav,Uh-oh-okay. Uh-oh-okay. I know what you all are thinking. But Chandler is in,3.9205802894045374,train,0,MELD
train_dia565_utt1,565,train_splits/dia565_utt1.mp4,MELD_Audio/train_dia565_utt1.wav,Yeah! No that's what I was thinking.,2.085415047555605,train,0,MELD
train_dia565_utt2,565,train_splits/dia565_utt2.mp4,MELD_Audio/train_dia565_utt2.wav,"So I'm asking you please, take a moment before you judge me.",4.3376632989156585,train,0,MELD
train_dia565_utt3,565,train_splits/dia565_utt3.mp4,MELD_Audio/train_dia565_utt3.wav,"Oh, nobody's judging you.",1.3346656304355873,train,0,MELD
train_dia565_utt4,565,train_splits/dia565_utt4.mp4,MELD_Audio/train_dia565_utt4.wav,"Oh! Okay! You, Mister Right Place at the Right Time, call me!",8.34166019022242,train,0,MELD
train_dia566_utt0,566,train_splits/dia566_utt0.mp4,MELD_Audio/train_dia566_utt0.wav,Oh man!,1.0844158247289146,train,0,MELD
train_dia566_utt1,566,train_splits/dia566_utt1.mp4,MELD_Audio/train_dia566_utt1.wav,I want that place so much!!,1.9602901447022687,train,0,MELD
train_dia567_utt0,567,train_splits/dia567_utt0.mp4,MELD_Audio/train_dia567_utt0.wav,I was so sure that was gonna work!,2.7110395618222864,train,0,MELD
train_dia568_utt0,568,train_splits/dia568_utt0.mp4,MELD_Audio/train_dia568_utt0.wav,There's twelve bucks I'll never see again!,3.086414270382295,train,0,MELD
train_dia568_utt1,568,train_splits/dia568_utt1.mp4,MELD_Audio/train_dia568_utt1.wav,"All right honey, we'd better go if we wanna catch that movie.",2.419081455164502,train,0,MELD
train_dia568_utt2,568,train_splits/dia568_utt2.mp4,MELD_Audio/train_dia568_utt2.wav,Bye!,0.7924577180711299,train,0,MELD
train_dia568_utt3,568,train_splits/dia568_utt3.mp4,MELD_Audio/train_dia568_utt3.wav,Bye!,0.7507494171200177,train,0,MELD
train_dia568_utt4,568,train_splits/dia568_utt4.mp4,MELD_Audio/train_dia568_utt4.wav,Bye Chandler! I miss you already.,4.629621405573444,train,0,MELD
train_dia568_utt5,568,train_splits/dia568_utt5.mp4,MELD_Audio/train_dia568_utt5.wav,"Okay, did you see that?! With the inappropriate and the pinching!!",2.877872765626735,train,0,MELD
train_dia568_utt6,568,train_splits/dia568_utt6.mp4,MELD_Audio/train_dia568_utt6.wav,"Actually, I did!",1.0844158247289146,train,0,MELD
train_dia568_utt7,568,train_splits/dia568_utt7.mp4,MELD_Audio/train_dia568_utt7.wav,"Okay, so now do you believe that she's attracted to me?",2.502498057066726,train,0,MELD
train_dia568_utt8,568,train_splits/dia568_utt8.mp4,MELD_Audio/train_dia568_utt8.wav,"Ohhh, oh my God! Oh my God! She knows about us!",3.002997668480071,train,0,MELD
train_dia568_utt9,568,train_splits/dia568_utt9.mp4,MELD_Audio/train_dia568_utt9.wav,Are you serious?,1.0427075237778023,train,0,MELD
train_dia568_utt10,568,train_splits/dia568_utt10.mp4,MELD_Audio/train_dia568_utt10.wav,Phoebe knows and she's just trying to freak us out! That's the only explanation for it!,4.921579512231228,train,1,MELD
train_dia568_utt11,568,train_splits/dia568_utt11.mp4,MELD_Audio/train_dia568_utt11.wav,Okay but what about y'know my pinchable butt and my bulging bicepsShe knows!,12.846156692942529,train,1,MELD
train_dia569_utt0,569,train_splits/dia569_utt0.mp4,MELD_Audio/train_dia569_utt0.wav,"Ross, umm, you've been in there for a long time. I'm starting to get kinda freaked out.",5.171829317937901,train,1,MELD
train_dia569_utt1,569,train_splits/dia569_utt1.mp4,MELD_Audio/train_dia569_utt1.wav,"All right, I'm coming out. Hey, can you turn the lights off.",6.631619851226824,train,0,MELD
train_dia569_utt2,569,train_splits/dia569_utt2.mp4,MELD_Audio/train_dia569_utt2.wav,"No, let's just leave the lights on.",3.753747085600089,train,0,MELD
train_dia569_utt3,569,train_splits/dia569_utt3.mp4,MELD_Audio/train_dia569_utt3.wav,Oh my God!,1.9185818437511568,train,0,MELD
train_dia570_utt0,570,train_splits/dia570_utt0.mp4,MELD_Audio/train_dia570_utt0.wav,"You wanna go right now? 'Cause I'll take you right now, buddy! You wanna go?",3.1281225713334075,train,1,MELD
train_dia570_utt1,570,train_splits/dia570_utt1.mp4,MELD_Audio/train_dia570_utt1.wav,Oh fine.,1.1261241256800267,train,0,MELD
train_dia570_utt2,570,train_splits/dia570_utt2.mp4,MELD_Audio/train_dia570_utt2.wav,Ready? Wrestle!,3.753747085600089,train,0,MELD
train_dia570_utt3,570,train_splits/dia570_utt3.mp4,MELD_Audio/train_dia570_utt3.wav,"Okay, y'know what uh, actually, that's great. That helps a lot. Thanks.",4.629621405573444,train,0,MELD
train_dia571_utt0,571,train_splits/dia571_utt0.mp4,MELD_Audio/train_dia571_utt0.wav,"All right now remember, something this big and long is going to be difficult to manuver, fortunately I have a lot of experience in that area.",6.965286258835721,train,0,MELD
train_dia571_utt1,571,train_splits/dia571_utt1.mp4,MELD_Audio/train_dia571_utt1.wav,"Can we please focus here, a naked man's life hangs in the balance!",4.796454609377891,train,1,MELD
train_dia571_utt2,571,train_splits/dia571_utt2.mp4,MELD_Audio/train_dia571_utt2.wav,I'm telling you he's dead. What we are about to have here is a dead fat guy on a stick.,5.088412716035676,train,1,MELD
train_dia571_utt3,571,train_splits/dia571_utt3.mp4,MELD_Audio/train_dia571_utt3.wav,"All right, ladies and gentlemen, let's poke.",2.877872765626735,train,0,MELD
train_dia571_utt4,571,train_splits/dia571_utt4.mp4,MELD_Audio/train_dia571_utt4.wav,Steady.,0.5422079123644573,train,0,MELD
train_dia571_utt5,571,train_splits/dia571_utt5.mp4,MELD_Audio/train_dia571_utt5.wav,Steady.,2.2939565523111654,train,0,MELD
train_dia571_utt6,571,train_splits/dia571_utt6.mp4,MELD_Audio/train_dia571_utt6.wav,"Okay, a little higher.",1.9185818437511568,train,0,MELD
train_dia571_utt7,571,train_splits/dia571_utt7.mp4,MELD_Audio/train_dia571_utt7.wav,Careful of the angle.,1.5849154361422595,train,0,MELD
train_dia571_utt8,571,train_splits/dia571_utt8.mp4,MELD_Audio/train_dia571_utt8.wav,"Okay, okay, we're approaching the window Thread the needle.",9.13411790829355,train,0,MELD
train_dia571_utt9,571,train_splits/dia571_utt9.mp4,MELD_Audio/train_dia571_utt9.wav,Thread the needle.,2.502498057066726,train,0,MELD
train_dia571_utt10,571,train_splits/dia571_utt10.mp4,MELD_Audio/train_dia571_utt10.wav,He's alive! He's a-live!!!,2.7110395618222864,train,0,MELD
train_dia571_utt11,571,train_splits/dia571_utt11.mp4,MELD_Audio/train_dia571_utt11.wav,"And yet, we're still poking him.",2.419081455164502,train,0,MELD
