Utterance_ID,Session,Emotion,Valence,Arousal,Dominance,Text,Start_Time,End_Time,Path_Wav_Audio,Path_Video_Processed,Path_Source_Video,duration,Dialogue_ID,word_count,target_stress
Ses02F_impro04_M003,2,neutral,2.0,3.5,3.0,"No, come on. Don't [GARBAGE]",45.8486,49.25,Session2/sentences/wav/Ses02F_impro04/Ses02F_impro04_M003.wav,IEMOCAP_CLIPS/Ses02F_impro04_M003.mp4,Session2/dialog/avi/DivX/Ses02F_impro04.avi,3.4014000000000024,Ses02F_impro04,5,0
Ses02F_impro04_M004,2,neutral,2.0,4.0,4.5,"I know. I know. It's hard, but you just--you gotta keep going. I mean, you've been going at it for so long, you know. Something is definitely going to come up. I-I know it will, because you're a good worker--",52.9062,65.8663,Session2/sentences/wav/Ses02F_impro04/Ses02F_impro04_M004.wav,IEMOCAP_CLIPS/Ses02F_impro04_M004.mp4,Session2/dialog/avi/DivX/Ses02F_impro04.avi,12.960099999999997,Ses02F_impro04,40,0
Ses02F_impro04_M005,2,neutral,2.5,3.5,4.0,"No. It's--I mean, it's competitive, you know. That's-That's what it is. that's what you gotta be is competitive.",74.54,82.15,Session2/sentences/wav/Ses02F_impro04/Ses02F_impro04_M005.wav,IEMOCAP_CLIPS/Ses02F_impro04_M005.mp4,Session2/dialog/avi/DivX/Ses02F_impro04.avi,7.609999999999999,Ses02F_impro04,18,0
Ses02F_impro04_M006,2,neutral,2.5,4.0,4.0,"There...There are plenty of people out there with--with like, good jobs, you know, that are a lot...",89.4093,97.07,Session2/sentences/wav/Ses02F_impro04/Ses02F_impro04_M006.wav,IEMOCAP_CLIPS/Ses02F_impro04_M006.mp4,Session2/dialog/avi/DivX/Ses02F_impro04.avi,7.660699999999991,Ses02F_impro04,17,0
Ses02F_impro04_M007,2,neutral,4.0,3.5,4.0,...dumber than you. I mean they're a lot worse off than you. You are much better off than like a lot of those people in there. I know,97.17,104.0,Session2/sentences/wav/Ses02F_impro04/Ses02F_impro04_M007.wav,IEMOCAP_CLIPS/Ses02F_impro04_M007.mp4,Session2/dialog/avi/DivX/Ses02F_impro04.avi,6.829999999999998,Ses02F_impro04,28,0
Ses02F_impro04_M008,2,neutral,2.0,2.5,3.5,"I know. It makes it harder. I mean it's definitely who you know in a lot of cases, but--",111.55,116.4043,Session2/sentences/wav/Ses02F_impro04/Ses02F_impro04_M008.wav,IEMOCAP_CLIPS/Ses02F_impro04_M008.mp4,Session2/dialog/avi/DivX/Ses02F_impro04.avi,4.854300000000009,Ses02F_impro04,19,0
Ses02F_impro04_M009,2,neutral,2.0,3.0,3.5,"But you gotta. Otherwise, what is--what's your other option?",129.3592,135.09,Session2/sentences/wav/Ses02F_impro04/Ses02F_impro04_M009.wav,IEMOCAP_CLIPS/Ses02F_impro04_M009.mp4,Session2/dialog/avi/DivX/Ses02F_impro04.avi,5.730800000000016,Ses02F_impro04,9,0
Ses02F_impro04_M010,2,neutral,2.5,3.5,4.0,"It's not worthless 'cause it's definitely gonna--it's definitely gonna pay off. I know it. I mean, I can--I've just--I've seen your work etiquette. You know, you're a good worker and...",135.85,145.057,Session2/sentences/wav/Ses02F_impro04/Ses02F_impro04_M010.wav,IEMOCAP_CLIPS/Ses02F_impro04_M010.mp4,Session2/dialog/avi/DivX/Ses02F_impro04.avi,9.206999999999994,Ses02F_impro04,30,0
Ses02F_impro04_M011,2,neutral,3.0,3.5,4.0,... and there's no reason that--that something won't come up like really soon. All right? So you just gotta--,145.067,151.05,Session2/sentences/wav/Ses02F_impro04/Ses02F_impro04_M011.wav,IEMOCAP_CLIPS/Ses02F_impro04_M011.mp4,Session2/dialog/avi/DivX/Ses02F_impro04.avi,5.983000000000004,Ses02F_impro04,19,0
Ses02F_impro04_M012,2,neutral,4.0,4.0,4.5,"Because I know you. You know, and maybe once you get to know some more people, like talking to them and everything, they'll get to know you too and they'll realize they should've hired you three years ago. You know? but And- and they'll finally come around and believe me--it'll--you gotta-",156.7354,174.3532,Session2/sentences/wav/Ses02F_impro04/Ses02F_impro04_M012.wav,IEMOCAP_CLIPS/Ses02F_impro04_M012.mp4,Session2/dialog/avi/DivX/Ses02F_impro04.avi,17.61779999999999,Ses02F_impro04,51,0
Ses02F_impro04_M013,2,neutral,3.5,4.0,4.0,"Well maybe yeah, but maybe you get to that point where it's like you bug 'em and then they just don't wanna hear from you anymore, but you keep bugging them and bugging them and then it's gonna annoy them so much that they're gonna be like all right fine. you know",192.84,205.99,Session2/sentences/wav/Ses02F_impro04/Ses02F_impro04_M013.wav,IEMOCAP_CLIPS/Ses02F_impro04_M013.mp4,Session2/dialog/avi/DivX/Ses02F_impro04.avi,13.150000000000006,Ses02F_impro04,52,0
Ses02F_impro04_M014,2,frustration,3.0,3.5,2.0,"Or, well, no. Okay. you -[GARBAGE]",207.1941,212.1841,Session2/sentences/wav/Ses02F_impro04/Ses02F_impro04_M014.wav,IEMOCAP_CLIPS/Ses02F_impro04_M014.mp4,Session2/dialog/avi/DivX/Ses02F_impro04.avi,4.990000000000009,Ses02F_impro04,6,1
Ses02F_impro04_M015,2,neutral,3.5,3.5,4.0,"That obviously that's not true though. I mean, you've done this before. You've done all the work like this before, you know, and and you've gotten people saying oh, you're so good and like you know--",229.5,242.27,Session2/sentences/wav/Ses02F_impro04/Ses02F_impro04_M015.wav,IEMOCAP_CLIPS/Ses02F_impro04_M015.mp4,Session2/dialog/avi/DivX/Ses02F_impro04.avi,12.77000000000001,Ses02F_impro04,36,0
Ses02F_impro04_M016,2,neutral,3.0,2.5,2.5,Right.,244.79,245.9,Session2/sentences/wav/Ses02F_impro04/Ses02F_impro04_M016.wav,IEMOCAP_CLIPS/Ses02F_impro04_M016.mp4,Session2/dialog/avi/DivX/Ses02F_impro04.avi,1.1100000000000136,Ses02F_impro04,1,0
Ses02F_impro04_M017,2,neutral,3.0,2.5,3.5,"Well, you've gotta live.",245.97,248.0,Session2/sentences/wav/Ses02F_impro04/Ses02F_impro04_M017.wav,IEMOCAP_CLIPS/Ses02F_impro04_M017.mp4,Session2/dialog/avi/DivX/Ses02F_impro04.avi,2.030000000000001,Ses02F_impro04,4,0
Ses02F_impro04_M018,2,neutral,2.0,4.0,4.0,"I mean, it's just, it's really--I don't know, yeah, it's about their opinions and it's about, I don't know, just getting yourself out there and--",257.1676,266.49,Session2/sentences/wav/Ses02F_impro04/Ses02F_impro04_M018.wav,IEMOCAP_CLIPS/Ses02F_impro04_M018.mp4,Session2/dialog/avi/DivX/Ses02F_impro04.avi,9.322400000000016,Ses02F_impro04,25,0
Ses02F_impro04_M019,2,neutral,2.0,3.0,3.0,"Well, come on, come on. Thinking about it like this is definitely not gonna help either though.",271.69,277.0401,Session2/sentences/wav/Ses02F_impro04/Ses02F_impro04_M019.wav,IEMOCAP_CLIPS/Ses02F_impro04_M019.mp4,Session2/dialog/avi/DivX/Ses02F_impro04.avi,5.350099999999998,Ses02F_impro04,17,0
Ses02F_impro05_F000,2,neutral,3.5,3.0,2.5,"Hi, um, excuse me, I believe that the airline lost my baggage.",4.1392,7.7911,Session2/sentences/wav/Ses02F_impro05/Ses02F_impro05_F000.wav,IEMOCAP_CLIPS/Ses02F_impro05_F000.mp4,Session2/dialog/avi/DivX/Ses02F_impro05.avi,3.6519000000000004,Ses02F_impro05,12,0
Ses02F_impro05_F001,2,neutral,3.0,3.0,2.5,"No, it didn't. um It didn't come out and I don't see it anywhere around here, so what can you do about that?",11.43,18.72,Session2/sentences/wav/Ses02F_impro05/Ses02F_impro05_F001.wav,IEMOCAP_CLIPS/Ses02F_impro05_F001.mp4,Session2/dialog/avi/DivX/Ses02F_impro05.avi,7.289999999999999,Ses02F_impro05,23,0
Ses02F_impro05_F002,2,surprise,2.0,2.5,2.5,Some problems? What is that supposed to mean?,26.75,29.37,Session2/sentences/wav/Ses02F_impro05/Ses02F_impro05_F002.wav,IEMOCAP_CLIPS/Ses02F_impro05_F002.mp4,Session2/dialog/avi/DivX/Ses02F_impro05.avi,2.620000000000001,Ses02F_impro05,8,0
Ses02F_impro05_F003,2,surprise,2.5,3.5,3.0,How do you lose a suitcase? A huge suitcase?,35.2,39.8027,Session2/sentences/wav/Ses02F_impro05/Ses02F_impro05_F003.wav,IEMOCAP_CLIPS/Ses02F_impro05_F003.mp4,Session2/dialog/avi/DivX/Ses02F_impro05.avi,4.602699999999999,Ses02F_impro05,9,0
Ses02F_impro05_F004,2,neutral,3.0,2.5,2.5,How much?,52.65,54.11,Session2/sentences/wav/Ses02F_impro05/Ses02F_impro05_F004.wav,IEMOCAP_CLIPS/Ses02F_impro05_F004.mp4,Session2/dialog/avi/DivX/Ses02F_impro05.avi,1.4600000000000009,Ses02F_impro05,2,0
Ses02F_impro05_F005,2,surprise,1.5,4.0,4.0,"Fifty dollars? For my suitcase? I mean, the suitcase itself was like a hundred and fifty dollar just for the suitcase, but all the things inside, all my clothes, all my personal belongings, the sentimental value, not to mention, which is more-more than all of that together.",59.06,74.78,Session2/sentences/wav/Ses02F_impro05/Ses02F_impro05_F005.wav,IEMOCAP_CLIPS/Ses02F_impro05_F005.mp4,Session2/dialog/avi/DivX/Ses02F_impro05.avi,15.719999999999999,Ses02F_impro05,47,0
Ses02F_impro05_F006,2,anger,2.0,4.5,4.0,"That's all, that's all, that's all you're going to do is just give me fifty dollars and say go have fun on your vacation without any of your stuff?",82.29,90.68,Session2/sentences/wav/Ses02F_impro05/Ses02F_impro05_F006.wav,IEMOCAP_CLIPS/Ses02F_impro05_F006.mp4,Session2/dialog/avi/DivX/Ses02F_impro05.avi,8.39,Ses02F_impro05,29,1
Ses02F_impro05_F007,2,frustration,2.5,4.0,4.0,"Yes, yes, I would like to file a claim, but what are you gonna--I mean, is it just gonna show up magically out of nowhere?",95.42,101.5979,Session2/sentences/wav/Ses02F_impro05/Ses02F_impro05_F007.wav,IEMOCAP_CLIPS/Ses02F_impro05_F007.mp4,Session2/dialog/avi/DivX/Ses02F_impro05.avi,6.177899999999994,Ses02F_impro05,25,1
Ses02F_impro05_F010,2,anger,2.0,4.0,3.5,"Because you don't seem to care very much, you know.",121.61,124.57,Session2/sentences/wav/Ses02F_impro05/Ses02F_impro05_F010.wav,IEMOCAP_CLIPS/Ses02F_impro05_F010.mp4,Session2/dialog/avi/DivX/Ses02F_impro05.avi,2.9599999999999937,Ses02F_impro05,10,1
Ses02F_impro05_F011,2,frustration,2.5,3.0,3.0,I didn't sign anything.,130.42,132.35,Session2/sentences/wav/Ses02F_impro05/Ses02F_impro05_F011.wav,IEMOCAP_CLIPS/Ses02F_impro05_F011.mp4,Session2/dialog/avi/DivX/Ses02F_impro05.avi,1.9300000000000068,Ses02F_impro05,4,1
Ses02F_impro05_F013,2,frustration,2.0,3.5,3.5,"[BREATHING] Well, sure, yeah, I guess I'll go buy dinner and then be--have nothing for the rest of my entire vacation. I'm supposed to be here for three weeks. What am I gonna do without anything for three weeks?",163.63,176.7571,Session2/sentences/wav/Ses02F_impro05/Ses02F_impro05_F013.wav,IEMOCAP_CLIPS/Ses02F_impro05_F013.mp4,Session2/dialog/avi/DivX/Ses02F_impro05.avi,13.127100000000013,Ses02F_impro05,39,1
Ses02F_impro05_F014,2,frustration,1.5,3.5,3.0,But fifty dollars isn't going to get me anything.,179.54,182.65,Session2/sentences/wav/Ses02F_impro05/Ses02F_impro05_F014.wav,IEMOCAP_CLIPS/Ses02F_impro05_F014.mp4,Session2/dialog/avi/DivX/Ses02F_impro05.avi,3.1100000000000136,Ses02F_impro05,9,1
Ses02F_impro05_F015,2,frustration,2.0,2.5,3.5,Isn't there anything else you can do?,189.56,192.51,Session2/sentences/wav/Ses02F_impro05/Ses02F_impro05_F015.wav,IEMOCAP_CLIPS/Ses02F_impro05_F015.mp4,Session2/dialog/avi/DivX/Ses02F_impro05.avi,2.9499999999999886,Ses02F_impro05,7,1
Ses02F_impro05_F016,2,frustration,1.5,3.5,3.5,"I mean, is there somebody you can call? Or the guy that put the stuff on the--on the plane. I mean, are they--they must be really irresponsible to have just disappeared my baggage. I mean, did it get stolen?",194.0678,206.9469,Session2/sentences/wav/Ses02F_impro05/Ses02F_impro05_F016.wav,IEMOCAP_CLIPS/Ses02F_impro05_F016.mp4,Session2/dialog/avi/DivX/Ses02F_impro05.avi,12.879099999999994,Ses02F_impro05,39,1
Ses02F_impro05_F017,2,frustration,2.0,3.5,3.5,"Yeah, I'm sure you -- You're like, hmm, do you take baggage? No. Oh, okay, thanks. Great. I mean how--",217.09,224.4595,Session2/sentences/wav/Ses02F_impro05/Ses02F_impro05_F017.wav,IEMOCAP_CLIPS/Ses02F_impro05_F017.mp4,Session2/dialog/avi/DivX/Ses02F_impro05.avi,7.369499999999988,Ses02F_impro05,20,1
Ses02F_impro05_F018,2,frustration,2.0,2.5,4.0,There needs to be better security here.,225.49,227.94,Session2/sentences/wav/Ses02F_impro05/Ses02F_impro05_F018.wav,IEMOCAP_CLIPS/Ses02F_impro05_F018.mp4,Session2/dialog/avi/DivX/Ses02F_impro05.avi,2.4499999999999886,Ses02F_impro05,7,1
Ses02F_impro05_F019,2,anger,2.0,3.5,4.0,It sounds like it's such a little like oh well no big deal whatever. It's a big deal to me.,241.32,247.38,Session2/sentences/wav/Ses02F_impro05/Ses02F_impro05_F019.wav,IEMOCAP_CLIPS/Ses02F_impro05_F019.mp4,Session2/dialog/avi/DivX/Ses02F_impro05.avi,6.060000000000002,Ses02F_impro05,20,1
Ses02F_impro05_F020,2,frustration,2.5,2.5,3.0,"Well, can I at least have my fifty dollars, please?",265.71,268.34,Session2/sentences/wav/Ses02F_impro05/Ses02F_impro05_F020.wav,IEMOCAP_CLIPS/Ses02F_impro05_F020.mp4,Session2/dialog/avi/DivX/Ses02F_impro05.avi,2.6299999999999955,Ses02F_impro05,10,1
Ses02F_impro05_F022,2,frustration,2.5,3.0,3.0,Thank you very much.,274.01,276.5639,Session2/sentences/wav/Ses02F_impro05/Ses02F_impro05_F022.wav,IEMOCAP_CLIPS/Ses02F_impro05_F022.mp4,Session2/dialog/avi/DivX/Ses02F_impro05.avi,2.5538999999999987,Ses02F_impro05,4,1
Ses02F_impro05_M000,2,neutral,3.0,2.5,2.0,"Um, okay, it didn't--didn't come out on the carrousel--",8.3,12.93,Session2/sentences/wav/Ses02F_impro05/Ses02F_impro05_M000.wav,IEMOCAP_CLIPS/Ses02F_impro05_M000.mp4,Session2/dialog/avi/DivX/Ses02F_impro05.avi,4.629999999999999,Ses02F_impro05,9,0
Ses02F_impro05_M001,2,neutral,3.0,2.5,2.5,"Okay. Um, well, unfortunately yeah there was a some- some problems with the--",18.77,27.35,Session2/sentences/wav/Ses02F_impro05/Ses02F_impro05_M001.wav,IEMOCAP_CLIPS/Ses02F_impro05_M001.mp4,Session2/dialog/avi/DivX/Ses02F_impro05.avi,8.580000000000002,Ses02F_impro05,13,0
Ses02F_impro05_M002,2,neutral,3.0,2.5,2.0,"Uh, well some-some of the bags were--were lost on the way over here. uh-",29.42,35.95,Session2/sentences/wav/Ses02F_impro05/Ses02F_impro05_M002.wav,IEMOCAP_CLIPS/Ses02F_impro05_M002.mp4,Session2/dialog/avi/DivX/Ses02F_impro05.avi,6.530000000000001,Ses02F_impro05,14,0
Ses02F_impro05_M003,2,neutral,3.0,2.5,2.5,"You know, I mean, there's a lot of things that go on under the plane and sometimes, you know, that kind of things happen.",39.82,47.17,Session2/sentences/wav/Ses02F_impro05/Ses02F_impro05_M003.wav,IEMOCAP_CLIPS/Ses02F_impro05_M003.mp4,Session2/dialog/avi/DivX/Ses02F_impro05.avi,7.350000000000001,Ses02F_impro05,24,0
Ses02F_impro05_M004,2,neutral,3.5,2.5,2.5,"Uh, But, we are willing to reimburse you for the bag and and for the contents--",47.18,54.43,Session2/sentences/wav/Ses02F_impro05/Ses02F_impro05_M004.wav,IEMOCAP_CLIPS/Ses02F_impro05_M004.mp4,Session2/dialog/avi/DivX/Ses02F_impro05.avi,7.25,Ses02F_impro05,16,0
Ses02F_impro05_M005,2,neutral,3.0,2.5,1.5,"Um, we'd be willing to give you uh fifty dollars for--",54.52,58.9138,Session2/sentences/wav/Ses02F_impro05/Ses02F_impro05_M005.wav,IEMOCAP_CLIPS/Ses02F_impro05_M005.mp4,Session2/dialog/avi/DivX/Ses02F_impro05.avi,4.393799999999999,Ses02F_impro05,11,0
Ses02F_impro05_M006,2,neutral,3.0,2.5,2.5,"Right. Uh We realize, you know, that that it's a bad situation, but I'm sorry, there's nothing that we can really do.",74.43,84.45,Session2/sentences/wav/Ses02F_impro05/Ses02F_impro05_M006.wav,IEMOCAP_CLIPS/Ses02F_impro05_M006.mp4,Session2/dialog/avi/DivX/Ses02F_impro05.avi,10.019999999999996,Ses02F_impro05,22,0
Ses02F_impro05_M007,2,neutral,2.5,3.0,2.5,"I think, um, maybe you can file a claim if you want and turn it in to our main office--",90.77,97.63,Session2/sentences/wav/Ses02F_impro05/Ses02F_impro05_M007.wav,IEMOCAP_CLIPS/Ses02F_impro05_M007.mp4,Session2/dialog/avi/DivX/Ses02F_impro05.avi,6.859999999999999,Ses02F_impro05,20,0
Ses02F_impro05_M008,2,neutral,2.5,2.5,2.5,"Right. No. I mean they- they might--they might--if you-if you are argue the case more, maybe they'll reimburse you more, but, right now--",101.6919,109.68,Session2/sentences/wav/Ses02F_impro05/Ses02F_impro05_M008.wav,IEMOCAP_CLIPS/Ses02F_impro05_M008.mp4,Session2/dialog/avi/DivX/Ses02F_impro05.avi,7.988100000000003,Ses02F_impro05,23,0
Ses02F_impro05_M009,2,neutral,2.5,3.0,2.0,"Yes, I know. I know-. It's It's frustrating. Unfortunately though-- um",118.1619,122.1723,Session2/sentences/wav/Ses02F_impro05/Ses02F_impro05_M009.wav,IEMOCAP_CLIPS/Ses02F_impro05_M009.mp4,Session2/dialog/avi/DivX/Ses02F_impro05.avi,4.010400000000004,Ses02F_impro05,11,0
Ses02F_impro05_M010,2,neutral,2.5,2.5,3.0,"By checking your bags, you--you, you know- admit to the liability that's- that's at risk--",124.06,131.2021,Session2/sentences/wav/Ses02F_impro05/Ses02F_impro05_M010.wav,IEMOCAP_CLIPS/Ses02F_impro05_M010.mp4,Session2/dialog/avi/DivX/Ses02F_impro05.avi,7.142099999999999,Ses02F_impro05,15,0
Ses02F_impro05_M011,2,neutral,2.5,3.0,2.5,"Right, well, by checking in your bags, you agreed to, you know, at the will of the--",132.543,140.2,Session2/sentences/wav/Ses02F_impro05/Ses02F_impro05_M011.wav,IEMOCAP_CLIPS/Ses02F_impro05_M011.mp4,Session2/dialog/avi/DivX/Ses02F_impro05.avi,7.656999999999982,Ses02F_impro05,17,0
Ses02F_impro05_M012,2,neutral,2.5,3.0,3.5,"You paid for the flight and then your bags were checked at--it's a service that the airline provides for us. So so, really, it's really the risk was taken and, I'm sorry, but there's really nothing else we can do. So do you want--do you want the reimbursement?",147.74,164.39,Session2/sentences/wav/Ses02F_impro05/Ses02F_impro05_M012.wav,IEMOCAP_CLIPS/Ses02F_impro05_M012.mp4,Session2/dialog/avi/DivX/Ses02F_impro05.avi,16.649999999999977,Ses02F_impro05,48,0
Ses02F_impro05_M013,2,neutral,2.5,2.0,2.5,"Well, there are-there are some shops here in- in the airport--",176.48,180.5,Session2/sentences/wav/Ses02F_impro05/Ses02F_impro05_M013.wav,IEMOCAP_CLIPS/Ses02F_impro05_M013.mp4,Session2/dialog/avi/DivX/Ses02F_impro05.avi,4.02000000000001,Ses02F_impro05,11,0
Ses02F_impro05_M014,2,neutral,2.5,3.0,3.0,"No, um, like I said you can file a claim and, uh, maybe get reimbursed for more-- you",182.6,189.65,Session2/sentences/wav/Ses02F_impro05/Ses02F_impro05_M014.wav,IEMOCAP_CLIPS/Ses02F_impro05_M014.mp4,Session2/dialog/avi/DivX/Ses02F_impro05.avi,7.050000000000011,Ses02F_impro05,18,0
Ses02F_impro05_M015,2,neutral,2.5,2.5,1.5,probably even talk to--,189.66,191.54,Session2/sentences/wav/Ses02F_impro05/Ses02F_impro05_M015.wav,IEMOCAP_CLIPS/Ses02F_impro05_M015.mp4,Session2/dialog/avi/DivX/Ses02F_impro05.avi,1.8799999999999955,Ses02F_impro05,4,0
Ses02F_impro05_M016,2,neutral,2.5,3.5,3.5,"Right, that--that gets taken care of-- That gets taken care of. We get we do, you know, we investigate those and just make sure that um- they're not doing their own thing with them so--uh",205.22,217.07,Session2/sentences/wav/Ses02F_impro05/Ses02F_impro05_M016.wav,IEMOCAP_CLIPS/Ses02F_impro05_M016.mp4,Session2/dialog/avi/DivX/Ses02F_impro05.avi,11.849999999999994,Ses02F_impro05,35,0
Ses02F_impro05_M017,2,neutral,2.5,3.0,3.0,but Unfortunately sometimes is--,217.08,220.45,Session2/sentences/wav/Ses02F_impro05/Ses02F_impro05_M017.wav,IEMOCAP_CLIPS/Ses02F_impro05_M017.mp4,Session2/dialog/avi/DivX/Ses02F_impro05.avi,3.369999999999976,Ses02F_impro05,4,0
Ses02F_impro05_M018,2,neutral,2.5,3.0,3.0,"Well, that's--that's what I'm saying--",224.51,226.28,Session2/sentences/wav/Ses02F_impro05/Ses02F_impro05_M018.wav,IEMOCAP_CLIPS/Ses02F_impro05_M018.mp4,Session2/dialog/avi/DivX/Ses02F_impro05.avi,1.7700000000000102,Ses02F_impro05,5,0
Ses02F_impro05_M019,2,neutral,3.0,2.5,3.0,"Okay. Well that that could be something that you put on on the claim--on on the complaint form if you want. And provide us with your information while you're here and then, maybe, if it turns up, then we'll send it right over.",227.81,242.31,Session2/sentences/wav/Ses02F_impro05/Ses02F_impro05_M019.wav,IEMOCAP_CLIPS/Ses02F_impro05_M019.mp4,Session2/dialog/avi/DivX/Ses02F_impro05.avi,14.5,Ses02F_impro05,43,0
Ses02F_impro05_M020,2,neutral,2.5,3.0,3.5,"All right, Miss, I-I know. I realize this. But Like I said, there are several people that are in your same situation, so, um, it's not--it's not totally uncommon and I'm actually gonna have to ask you to move so I can help the next person.",248.0522,265.9529,Session2/sentences/wav/Ses02F_impro05/Ses02F_impro05_M020.wav,IEMOCAP_CLIPS/Ses02F_impro05_M020.mp4,Session2/dialog/avi/DivX/Ses02F_impro05.avi,17.9007,Ses02F_impro05,46,0
Ses02F_impro05_M021,2,neutral,2.5,2.5,2.5,"Yes, all right. There you go, now you can file a claim over to the left--And they'll help you out.",268.5221,274.21,Session2/sentences/wav/Ses02F_impro05/Ses02F_impro05_M021.wav,IEMOCAP_CLIPS/Ses02F_impro05_M021.mp4,Session2/dialog/avi/DivX/Ses02F_impro05.avi,5.687899999999956,Ses02F_impro05,20,0
Ses02F_impro06_F000,2,sadness,1.6667,2.0,2.0,"Um, Johnny died yesterday.",10.31,15.4,Session2/sentences/wav/Ses02F_impro06/Ses02F_impro06_F000.wav,IEMOCAP_CLIPS/Ses02F_impro06_F000.mp4,Session2/dialog/avi/DivX/Ses02F_impro06.avi,5.09,Ses02F_impro06,4,0
Ses02F_impro06_F001,2,sadness,1.3333,2.0,1.6667,"We knew that it was coming, but--",21.15,23.86,Session2/sentences/wav/Ses02F_impro06/Ses02F_impro06_F001.wav,IEMOCAP_CLIPS/Ses02F_impro06_F001.mp4,Session2/dialog/avi/DivX/Ses02F_impro06.avi,2.710000000000001,Ses02F_impro06,7,0
Ses02F_impro06_F002,2,sadness,1.6667,3.0,2.6667,"It seemed like he had a little bit longer. Like just last week, he was doing was so well.",25.52,32.26,Session2/sentences/wav/Ses02F_impro06/Ses02F_impro06_F002.wav,IEMOCAP_CLIPS/Ses02F_impro06_F002.mp4,Session2/dialog/avi/DivX/Ses02F_impro06.avi,6.739999999999998,Ses02F_impro06,19,0
Ses02F_impro06_F003,2,sadness,1.3333,1.3333,1.6667,Yeah.,41.73,43.37,Session2/sentences/wav/Ses02F_impro06/Ses02F_impro06_F003.wav,IEMOCAP_CLIPS/Ses02F_impro06_F003.mp4,Session2/dialog/avi/DivX/Ses02F_impro06.avi,1.6400000000000006,Ses02F_impro06,1,0
Ses02F_impro06_F004,2,sadness,1.3333,2.6667,2.0,I just don't want him to be gone.,52.1888,54.6,Session2/sentences/wav/Ses02F_impro06/Ses02F_impro06_F004.wav,IEMOCAP_CLIPS/Ses02F_impro06_F004.mp4,Session2/dialog/avi/DivX/Ses02F_impro06.avi,2.411200000000001,Ses02F_impro06,8,0
Ses02F_impro06_F005,2,sadness,1.6667,2.0,2.0,And his whole family was there.,75.8818,78.68,Session2/sentences/wav/Ses02F_impro06/Ses02F_impro06_F005.wav,IEMOCAP_CLIPS/Ses02F_impro06_F005.mp4,Session2/dialog/avi/DivX/Ses02F_impro06.avi,2.7982000000000085,Ses02F_impro06,6,0
Ses02F_impro06_F006,2,sadness,2.0,2.6667,2.3333,"I mean, he was like really conscious right up until the end. you know",82.16,88.2252,Session2/sentences/wav/Ses02F_impro06/Ses02F_impro06_F006.wav,IEMOCAP_CLIPS/Ses02F_impro06_F006.mp4,Session2/dialog/avi/DivX/Ses02F_impro06.avi,6.065200000000004,Ses02F_impro06,14,0
Ses02F_impro06_F007,2,sadness,2.0,2.3333,2.0,"He was so young, you know. And all the stories he used to tell me about...",107.03,113.82,Session2/sentences/wav/Ses02F_impro06/Ses02F_impro06_F007.wav,IEMOCAP_CLIPS/Ses02F_impro06_F007.mp4,Session2/dialog/avi/DivX/Ses02F_impro06.avi,6.789999999999992,Ses02F_impro06,16,0
Ses02F_impro06_F008,2,sadness,2.0,2.6667,2.3333,...the way he wanted to live and he was gonna go to Africa and he was gonna--,114.3099,122.5338,Session2/sentences/wav/Ses02F_impro06/Ses02F_impro06_F008.wav,IEMOCAP_CLIPS/Ses02F_impro06_F008.mp4,Session2/dialog/avi/DivX/Ses02F_impro06.avi,8.2239,Ses02F_impro06,17,0
Ses02F_impro06_F009,2,sadness,2.6667,3.3333,2.6667,Nobody's ever gonna forget him.,130.67,132.78,Session2/sentences/wav/Ses02F_impro06/Ses02F_impro06_F009.wav,IEMOCAP_CLIPS/Ses02F_impro06_F009.mp4,Session2/dialog/avi/DivX/Ses02F_impro06.avi,2.1100000000000136,Ses02F_impro06,5,0
Ses02F_impro06_F010,2,sadness,2.0,1.6667,1.6667,He did a lot. But--,153.92,157.2495,Session2/sentences/wav/Ses02F_impro06/Ses02F_impro06_F010.wav,IEMOCAP_CLIPS/Ses02F_impro06_F010.mp4,Session2/dialog/avi/DivX/Ses02F_impro06.avi,3.3295000000000243,Ses02F_impro06,5,0
Ses02F_impro06_F011,2,sadness,1.3333,3.3333,2.0,I'm gonna forget him.,172.77,174.93,Session2/sentences/wav/Ses02F_impro06/Ses02F_impro06_F011.wav,IEMOCAP_CLIPS/Ses02F_impro06_F011.mp4,Session2/dialog/avi/DivX/Ses02F_impro06.avi,2.1599999999999966,Ses02F_impro06,4,0
Ses02F_impro06_F012,2,sadness,1.3333,3.3333,2.3333,I won't be able to hear his voice or his--,176.03,179.129,Session2/sentences/wav/Ses02F_impro06/Ses02F_impro06_F012.wav,IEMOCAP_CLIPS/Ses02F_impro06_F012.mp4,Session2/dialog/avi/DivX/Ses02F_impro06.avi,3.0989999999999895,Ses02F_impro06,10,0
Ses02F_impro06_F013,2,sadness,2.0,3.0,1.6667,You start to lose like that image after a while.,185.34,191.3555,Session2/sentences/wav/Ses02F_impro06/Ses02F_impro06_F013.wav,IEMOCAP_CLIPS/Ses02F_impro06_F013.mp4,Session2/dialog/avi/DivX/Ses02F_impro06.avi,6.015500000000003,Ses02F_impro06,10,0
Ses02F_impro06_F014,2,sadness,2.3333,1.6667,2.0,Thanks.,218.2176,219.4604,Session2/sentences/wav/Ses02F_impro06/Ses02F_impro06_F014.wav,IEMOCAP_CLIPS/Ses02F_impro06_F014.mp4,Session2/dialog/avi/DivX/Ses02F_impro06.avi,1.2427999999999884,Ses02F_impro06,1,0
